step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active
44,0.8600000000000004,0.08430005922904367,0.016634344157382866,0.25258924417370543,0.08271679709010187,0.0157830532678315,0.25234078984545694,-0.0015832621389418045,-0.0008512908895513677,-0.000248454328248493,-0.0010469629201978004,8.038107747464794e-05,-0.000294786964687747,none,False,False
45,0.8800000000000004,0.08589576846120092,0.017486935874541677,0.25284536293837584,0.08427662740395339,0.01655015222735757,0.25258671045029646,-0.0016191410572475307,-0.0009367836471841084,-0.00025865248807938057,-0.0010792003933871805,8.984301622059919e-05,-0.0003583575644670533,none,False,False
46,0.9000000000000005,0.08752322079701005,0.018421790446351748,0.2531110614359592,0.08587206652879802,0.01739414538568125,0.2528420645840248,-0.0016511542682120378,-0.001027645060670497,-0.0002689968519343777,-0.0011097787730145793,9.997019620012332e-05,-0.00042803914213738895,none,False,False
47,0.9200000000000005,0.08917818451544736,0.019443769580392737,0.2533864244114375,0.08749937862529907,0.018319894140912778,0.2531069383029384,-0.0016788058901482938,-0.0011238754394799592,-0.00027948610849909405,-0.0011384756570269685,0.00011077282516361647,-0.0005030181489286724,none,False,False
48,0.9400000000000005,0.09085592219235271,0.020557707125428818,0.25367153165623196,0.08915434650956466,0.019332275628486557,0.2533814126855557,-0.0017015756827880452,-0.0012254314969422607,-0.00029011897067626746,-0.0011650665387411782,0.0001222595618445426,-0.0005824110832977848,none,False,False
49,0.9600000000000005,0.09255116758886364,0.02176836866138946,0.25396645809241825,0.09083224741250097,0.020436146372410584,0.2536655638800248,-0.0017189201763626732,-0.0013322222889788765,-0.00030089421239343217,-0.0011893263965311574,0.00013443659427348907,-0.0006653025093486946,none,False,False
50,0.9800000000000005,0.09425810440246776,0.02308040683133841,0.25427127382915815,0.09252783010623696,0.021636301801837565,0.253959463151531,-0.0017302742962308076,-0.0014441050295008438,-0.00031181067762714454,-0.001211031045233125,0.0001473066523513197,-0.0007507791733718477,none,False,False
51,1.0000000000000004,0.09597034739428299,0.024498312348725546,0.25458604419046704,0.09423529386328691,0.022937431516627707,0.25426317692970385,-0.0017350535309960807,-0.0015608808320978391,-0.0003228672607631933,-0.0012299581350992588,0.000160868021795472,-0.0008379590960707194,none,False,False
52,1.0200000000000005,0.09768092646373633,0.026026360651070266,0.2549108297112238,0.09594826975679217,0.02434407022194203,0.2545767668560248,-0.001732656706944155,-0.001682290429128236,-0.00033406285519899104,-0.0012458877224598944,0.00017511362836335193,-0.0009260149013509232,none,False,False
53,1.0400000000000005,0.09938227428984686,0.02766855422014559,0.2552456860982229,0.09765980485184927,0.025860544295287648,0.2549002898312347,-0.001722469437997587,-0.001808009924857943,-0.00034539626698820713,-0.0012586023760840868,0.00019003025989109405,-0.0010141910207683163,none,False,False
54,1.0600000000000005,0.1010662181981102,0.029428560649050053,0.2555906641549597,0.09936234987773862,0.027490914000240056,0.2552337980627409,-0.0017038683203715738,-0.0019376466488099965,-0.0003568660922187994,-0.0012678868198430198,0.000205597989117867,-0.001101814763051451,none,False,False
55,1.0800000000000005,0.10272397694102581,0.03130964660399408,0.2559458096718552,0.10104775100785163,0.029238911419629192,0.25557733911202485,-0.0016762259331741802,-0.0020707351843648886,-0.00036847055983035837,-0.0012735271414444666,0.00022178985248237274,-0.001188301542088569,none,False,False
56,1.1000000000000005,0.10434616310061029,0.033314607907636754,0.25631116328757475,0.1027072464071987,0.031107874247535472,0.2559309559420495,-0.0016389166934115962,-0.0022067336601012816,-0.0003802073455252408,-0.0012753096170449564,0.00023857182997630736,-0.0012731548045700584,none,False,False
57,1.1200000000000006,0.10592279183184528,0.03544569605579306,0.2566867603298024,0.10433146823538265,0.03310067565412995,0.2562946869646668,-0.001591323596462621,-0.0023450204016631157,-0.00039207336513563673,-0.0012730192126001185,0.0002559031596752646,-0.0013559613794056702,none,False,False
58,1.1400000000000006,0.10744330817617051,0.037704567463366326,0.2570726480226376,0.10591045081455489,0.035219650520198605,0.25666856608802485,-0.001532857361615625,-0.002484916943167721,-0.00040408193461272113,-0.0012663152792762697,0.0002738545283800271,-0.001436383971829151,none,False,False
59,1.1600000000000006,0.1088966178300127,0.040092206809400496,0.2574688896520121,0.10743364568575442,0.03746651842894619,0.25705262276397545,-0.0014629721442582788,-0.002625688380454308,-0.0004162668880366427,-0.001254672208475777,0.00029266256216518594,-0.0015141272780664575,none,False,False
60,1.1800000000000006,0.11027110661072795,0.04260881161162251,0.2578755428694543,0.10888994428170543,0.03984230390102825,0.2574468820354816,-0.0013811623290225228,-0.0027665077105942654,-0.00042866083397269383,-0.001237481762115062,0.00031262904687971705,-0.0015888991798151178,none,False,False
61,1.2000000000000006,0.11155467346900866,0.04525369879226324,0.25829265087606956,0.11026770893809634,0.04234725446414712,0.25785136458402486,-0.0012869645309123157,-0.0029064443281161256,-0.00044128629204470693,-0.001214107197726348,0.0003340678665901088,-0.0016604010650407277,none,False,False
62,1.2200000000000006,0.11273474809679923,0.048025177017033245,0.25872020717152605,0.11155481294702285,0.04498075726017767,0.2582660867770125,-0.0011799351497763788,-0.003044419756855578,-0.00045412039451353525,-0.0011840901337462158,0.0003571082330859487,-0.0017283093273296258,none,False,False
63,1.2400000000000007,0.11379835803868324,0.05092048945997133,0.2591581696785183,0.11273869032408342,0.04774125500961452,0.25869106071518533,-0.001059667714599824,-0.0031792344503568104,-0.0004671089633329628,-0.0011471384126899439,0.0003817089728576331,-0.0017923154105023602,none,False,False
64,1.2600000000000007,0.11473213436397015,0.05393572634939995,0.2596065025431721,0.11380639591301785,0.05062616227383431,0.2591262942800248,-0.0009257384509522987,-0.003309564075565638,-0.0004802082631472637,-0.0011028150645800208,0.00040768332685358835,-0.0018521504408674152,none,False,False
65,1.2800000000000007,0.11552238559942309,0.05706573367505531,0.26006516885742154,0.11474467638729326,0.05363178307863344,0.25957179118116064,-0.000777709212129829,-0.0034339505964218683,-0.0004933776762608977,-0.0010504644690943388,0.00043465076444408705,-0.0019075757335597489,none,False,False
66,1.3000000000000007,0.11615532632674774,0.0603041135949384,0.2605341231394084,0.11554005262528527,0.05675323108582397,0.26002755100377795,-0.000615273701462471,-0.0035508825091144294,-0.0005065721356304342,-0.0009893486204922291,0.00046215826446661896,-0.00195839189210623,none,False,False
67,1.3200000000000007,0.11661722915600284,0.06364317901134685,0.26101331167639436,0.11617891383344445,0.05998435362112471,0.26049356925602485,-0.00043831532255839134,-0.003658825390222137,-0.0005197424203695067,-0.0009187164823769163,0.0004897478597814242,-0.002004427800554814,none,False,False
68,1.3400000000000007,0.11689451936626499,0.06707387347605578,0.2615026735472249,0.11664762366905367,0.06331766098363818,0.2609698374164199,-0.0002468956972113273,-0.0037562124924176016,-0.0005328361308050145,-0.0008377997085145263,0.000516958496234265,-0.0020455149197632317,none,False,False
69,1.3600000000000008,0.11697400534864269,0.07058578839399042,0.262002149352872,0.11693263847010921,0.06674426257202244,0.2614563429812594,-4.136687853348309e-05,-0.003841525821967978,-0.0005458063716126116,-0.0007459623642244554,0.0005434708371317622,-0.002081455658625235,none,False,False
70,1.3800000000000008,0.1168430939771955,0.07416717814532643,0.26251169455664397,0.11702063753405476,0.07025381146192718,0.26195306951202485,0.00017754355685925538,-0.003913366683399255,-0.000558625044619121,-0.0006428564775059594,0.0005692654364492028,-0.0021119765318483585,none,False,False
71,1.4000000000000008,0.11648973198652798,0.07780478263712778,0.26303126976815316,0.11689866519950506,0.07383445915497311,0.2624599966827903,0.00040893321297708063,-0.003970323482154675,-0.0005712730853628667,-0.0005282463805459668,0.0005944779113724023,-0.0021366841177431007,none,False,False
72,1.4200000000000008,0.1159024328594887,0.0814837121257727,0.2635608263264178,0.1165542842761049,0.07747282228790307,0.2629771003276298,0.0006518514166161948,-0.0040108898378696245,-0.0005837259987880317,-0.0004018507161752408,0.0006192554968396551,-0.002155047351432147,none,False,False
73,1.4400000000000008,0.11507049084868999,0.0851874747673637,0.2641003055249742,0.11597574013817366,0.08115396313772541,0.26350435248802484,0.00090524928948367,-0.0040335116296382895,-0.0005959530369493704,-0.00026335296604242385,0.0006437596212816198,-0.0021663941315783948,none,False,False
74,1.4600000000000009,0.11398418981327638,0.08889801027310414,0.2646496381967298,0.11515213454925138,0.08486138578078631,0.26404172146027177,0.0011679447359750073,-0.004036624492317828,-0.0006079167364580473,-0.00011240935916331034,0.0006681671259023523,-0.0021699089795624432,none,False,False
75,1.4800000000000009,0.11263500956810171,0.09259573518311534,0.2652087444140515,0.11407360801917078,0.0885770497567911,0.26458917184288905,0.0014385984510690702,-0.004018685426324234,-0.0006195725711624633,5.1344517713230455e-05,0.0006926700354278638,-0.0021646316563450293,none,False,False
76,1.5000000000000009,0.11101583090355324,0.09625960391881312,0.26577753320198694,0.11273152921558413,0.09228140304891264,0.26514666458402486,0.0017156983120308889,-0.003978200869900486,-0.000630868617962077,0.00022828743926053604,0.0007174737633251207,-0.0021494568179787057,none,False,False
77,1.520000000000001,0.10912113925174788,0.09986718879720287,0.2663559022342554,0.11111868966142921,0.09595343611449188,0.26571415702886436,0.0019975504096813312,-0.003913752682710991,-0.0006417452053910644,0.00041880583889511045,0.0007427935798797311,-0.0021231346267946327,none,False,False
78,1.540000000000001,0.1069472260738791,0.10339478147542133,0.2669437375270175,0.10922950165281024,0.09957075858390513,0.2662916029670372,0.0022822755789311394,-0.0038240228915162044,-0.0006521345599803108,0.0006232860577311087,0.0007688491322793899,-0.0020842721536039454,none,False,False
79,1.560000000000001,0.10449238634363658,0.10681751773862858,0.2675409131760724,0.10706019703312306,0.10310970008476181,0.2668789526800249,0.0025678106894864716,-0.0037078176538667684,-0.0006619604960475534,0.0008421049681278585,0.0007958567833562903,-0.0020313353987759576,none,False,False
80,1.580000000000001,0.10175710994624149,0.11010952708163937,0.2681472912033902,0.10460902416462378,0.10654543644202949,0.2674761529885681,0.0028519142183822954,-0.003564090639609885,-0.0006711382148221201,0.0010756183779260678,0.0008240195330013986,-0.0019626518169601004,none,False,False
81,1.600000000000001,0.0987442643732504,0.11324410812389632,0.26876272159137016,0.10187644015438817,0.10985214224989759,0.2680831473000742,0.0031321757811377665,-0.0033919658739987313,-0.0006795742912959479,0.0013241465412607342,0.00085351430968108,-0.0018764133540250237,none,False,False
82,1.620000000000001,0.0954592657474521,0.11619393051142345,0.2693870425908582,0.09886529512474664,0.11300317050691641,0.2686998756560249,0.003406029377294534,-0.0031907600045070345,-0.0006871669348333387,0.0015879559602417974,0.000884476481049476,-0.0017706802177155248,none,False,False
83,1.640000000000001,0.0919102349459697,0.11893126358658088,0.27002008138878775,0.09558100507639605,0.11597125965181893,0.26932627477938287,0.003670770130426354,-0.002960003934761951,-0.0006938066094048789,0.0018672364679245567,0.0009169815417807411,-0.001643385945665876,none,False,False
84,1.660000000000001,0.08810813540546744,0.1214282317506308,0.2706616552141269,0.09203170968355515,0.11872876793413138,0.2699622781220002,0.003923574278087705,-0.002699463816499423,-0.0006993770921266962,0.0021620723407160614,0.0009510241195540155,-0.001492344862401889,none,False,False
85,1.680000000000001,0.08406688908106617,0.12365709609308949,0.27131157294445507,0.08822841119315322,0.12124793460308518,0.2706078159120249,0.004161522112087049,-0.002409161490004308,-0.0007037570324301967,0.0024724059335764427,0.0009864947120927763,-0.001315263798080023,none,False,False
86,1.700000000000001,0.07980346698429214,0.12559056152543577,0.2719696372482038,0.08418509048272753,0.12350116690362842,0.2712628152013088,0.004381623498435391,-0.00208939462180735,-0.0007068220468949837,0.0027979921250675965,0.001023154952356906,-0.0011097610450143077,none,False,False
87,1.720000000000001,0.07533795074272236,0.1272021083379511,0.27263564726190437,0.07991879627306486,0.1254613513340747,0.271927199912815,0.004580845530342506,-0.0017407570038763809,-0.0007084473490893695,0.003138341788027743,0.0010606127152434392,-0.0008733969814580904,none,False,False
88,1.740000000000001,0.07069356168543975,0.12846634677094204,0.27330940176581664,0.07544970350005621,0.12710218705218415,0.27260089088802486,0.004756141814616463,-0.0013641597187578902,-0.0007085108777917792,0.0034926527327159883,0.0010982990284941925,-0.0006037225266267453,none,False,False
89,1.7600000000000011,0.06589665403584502,0.12935939282654527,0.27399070280168003,0.07080113693370811,0.12839853872282736,0.27328380593434587,0.004904482897863091,-0.0009608541037179064,-0.0007068968673341613,0.003859727325034556,0.0011354495017937712,-0.0002983533623672047,none,False,False
90,1.7800000000000011,0.060976668865702924,0.12985926307550458,0.2746793597016589,0.06599955629803896,0.12932680548997294,0.2739758598725187,0.005022887432336032,-0.0005324575855316371,-0.0007034998291401973,0.004237877530223106,0.001171093763991144,4.492087784033002e-05,none,False,False
91,1.8000000000000012,0.055967086423443196,0.12994749301480396,0.27537516183374056,0.06107449939999114,0.12986530213920655,0.27467696458402485,0.005107412976547945,-8.21908755974099e-05,-0.0006981972497157041,0.004622759711349074,0.0012051991574838152,0.00031023516528808,none,False,False
92,1.8200000000000012,0.0509041465714831,0.12960665246079633,0.2760780523416143,0.056058480123562605,0.12999464790643578,0.275387029058494,0.005154333552079504,0.0003879954456394441,-0.0006910232831203178,0.005010601107352823,0.0012372299756127204,0.0004726853958421021,none,False,False
93,1.8400000000000012,0.04582474188279957,0.12882124031362316,0.27678832165069167,0.05098683859063758,0.12969815779728378,0.27610595944111127,0.005162096707838008,0.0008769174836606164,-0.0006823622095804005,0.005401345461488734,0.001265583881128107,0.0007049796250199432,none,False,False
94,1.8600000000000012,0.04076843480382175,0.12758107320112966,0.27750562707465914,0.04589754133418977,0.1289622307245137,0.2768336590800249,0.005129106530368022,0.0013811575233840523,-0.0006719679946342594,0.00579044951058514,0.0012880431634841958,0.0010114377083682428,none,False,False
95,1.8800000000000012,0.03577721959983103,0.12588006234276794,0.2782296765678376,0.04083092997227848,0.12777672826317854,0.27757002857375324,0.005053710372447451,0.0018966659204106007,-0.0006596479940843558,0.006172239532952027,0.0013022379159525626,0.0013961534911793268,none,False,False
96,1.9000000000000012,0.030895078019617096,0.12371659523133316,0.2789602431183608,0.03582941760987357,0.12613533738123986,0.2783149658185928,0.004934339590256475,0.0024187421499066997,-0.0006452772997680434,0.006539928837422765,0.0013057344196774213,0.0018623393939809557,none,False,False
97,1.9200000000000013,0.02616751017114819,0.1210938777331205,0.27969718594298865,0.03093713302482018,0.1240359101436569,0.27906836605602486,0.004769622853671988,0.0029420324105364076,-0.0006288198869637829,0.006885724550145276,0.0012961443056419362,0.0024118530851077484,none,False,False
98,1.9400000000000013,0.021641030427231117,0.11802021638819624,0.280440476439744,0.02619951360625248,0.12148077312686961,0.27983012192012363,0.004558483179021362,0.003460556738673376,-0.0006103545196203819,0.0072010319004670795,0.001271241588099025,0.0030449395494890298,none,False,False
99,1.9600000000000013,0.017362698921136094,0.11450933768880614,0.2811903192469065,0.0216628489977801,0.11847699913417806,0.28060012348496316,0.004300150076644006,0.003967661445371917,-0.0005901957619433573,0.0074770414045352935,0.0012295202407728403,0.0037527849214505633,none,False,False
100,1.9800000000000013,0.013379545332651347,0.11058037016525149,0.28194719916591654,0.01737377844019016,0.11503663378579408,0.2813782583120249,0.0039942331075388145,0.0044562636205425915,-0.0005689408538916418,0.007705379009419326,0.0011704451531077532,0.004517318149615838,none,False,False
101,2.0000000000000013,0.009737869988690553,0.10625767097107718,0.2827118430105109,0.013378745892808144,0.11117686968392601,0.2821644114976051,0.0036408759041175916,0.004919198712848835,-0.0005474315129057605,0.0078786546977366,0.0010943126054297927,0.005317460515923554,none,False,False
102,2.0200000000000014,0.0064825300086736115,0.10157075367735836,0.2834851838102683,0.009723418119892899,0.10692016113483768,0.28295846572022243,0.003240888111219287,0.005349407457479319,-0.0005267180900458968,0.007991016039843507,0.0010022052233739835,0.006130754817820242,none,False,False
