step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active
20,0.38000000000000006,0.0633997476087543,0.007906979338901993,0.24858416458402469,0.06308446551519127,0.007981271035802217,0.24858416458402482,-0.0003152820935630324,7.429169690022393e-05,1.3877787807814457e-16,0.006378678171508299,-0.0020959333450866523,9.492486568669955e-06,none,False,False
21,0.4000000000000001,0.0643235010231415,0.007600977182224649,0.24858416458402466,0.06397156438719127,0.007685571411802218,0.24858416458402482,-0.0003519366359502202,8.45942295775691e-05,1.6653345369377348e-16,0.007302429351401572,-0.002401922764142965,9.269102110529622e-06,none,False,False
22,0.4200000000000001,0.06531842877817706,0.007271112326340225,0.24858416458402488,0.06492776165919127,0.0073668389878022164,0.24858416458402482,-0.00039066711898579076,9.572666146199105e-05,-5.551115123125783e-17,0.008297353031917018,-0.0027317643933840994,8.861767735374342e-06,none,False,False
23,0.4400000000000001,0.06638456855834166,0.00691736082801825,0.248584164584025,0.06595321789119127,0.007025020243802217,0.24858416458402482,-0.0004313506671503875,0.00010765941578396668,-1.6653345369377348e-16,0.009363487017817498,-0.0030854828616345186,8.282507006126506e-06,none,False,False
24,0.46000000000000013,0.06752169034583724,0.0065397903781211665,0.2485841645840246,0.06704784308319127,0.006660145179802216,0.24858416458402482,-0.0004738472626459739,0.00012035480168104927,2.220446049250313e-16,0.010500601466531367,-0.003463011476811203,7.548835939794597e-06,none,False,False
25,0.48000000000000015,0.0687293078609594,0.006138556261493519,0.2485841645840246,0.06821130531519128,0.006272324435802216,0.24858416458402482,-0.0005180025457681287,0.0001337681743086962,2.220446049250313e-16,0.011708210318196207,-0.0038641962071736336,6.682730743699068e-06,none,False,False
26,0.5000000000000001,0.07000668984535668,0.005713897369447428,0.24858416458402463,0.06944303938719126,0.005861746411802217,0.24858416458402482,-0.0005636504581654211,0.00014784904235478832,1.942890293094024e-16,0.012985582567274397,-0.004288799602478494,5.709464027125395e-06,none,False,False
27,0.5200000000000001,0.07135287115650707,0.005266132282664376,0.24858416458402463,0.07074225545919127,0.005428674387802216,0.24858416458402482,-0.0006106156973157972,0.00016254210513784017,1.942890293094024e-16,0.014331753344780514,-0.004736504641263956,4.6563804440658354e-06,none,False,False
28,0.5400000000000001,0.07276666365571938,0.004795655435390473,0.24858416458402485,0.07210794769119128,0.0049734436438022165,0.24858416458402482,-0.0006587159645281004,0.0001777882084117435,-2.7755575615628914e-17,0.01574553479410955,-0.005206918497274058,3.5516799353168187e-06,none,False,False
29,0.5600000000000002,0.07424666688264188,0.004302933366344698,0.2485841645840246,0.07353890288319127,0.004496458579802216,0.24858416458402482,-0.0007077639994506058,0.0001935252134575181,2.220446049250313e-16,0.01722552673406804,-0.005699576223125123,2.423270347548183e-06,none,False,False
30,0.5800000000000002,0.07579127851723702,0.0037885010575799526,0.2485841645840248,0.07503370911519128,0.003998189835802213,0.24858416458402482,-0.0007575694020457435,0.00020968877822226048,2.7755575615628914e-17,0.018770127110590347,-0.006213944352969023,1.2977419148511282e-06,none,False,False
31,0.6000000000000002,0.07739870463595452,0.0032529583594289938,0.24858416458402488,0.07659076438719128,0.0034791714118022118,0.24858416458402482,-0.0008079402487632392,0.00022621305237321802,-5.551115123125783e-17,0.020377542244284515,-0.0067494244283633886,1.9950470292412048e-07,none,False,False
32,0.6200000000000002,0.079066969772848,0.0026969664974658848,0.24858416458402463,0.0782082852591913,0.0029399977878022104,0.24858416458402482,-0.000858684513656699,0.00024303129033632562,1.942890293094024e-16,0.022045796884836814,-0.00730535645304248,-8.498825076880932e-07,none,False,False
33,0.6400000000000002,0.08079392679899028,0.0021212446559489683,0.24858416458402463,0.07988431549119128,0.002381321043802213,0.24858416458402482,-0.0009096113077989992,0.0002600763878532449,1.942890293094024e-16,0.023772744085785384,-0.007881022283002286,-1.8321764406858755e-06,none,False,False
34,0.6600000000000003,0.08257726663505917,0.0015265666313553448,0.2485841645840246,0.08161673468319128,0.0018038479798022124,0.24858416458402482,-0.0009605319518678906,0.0002772813484468676,2.220446049250313e-16,0.025556074914562278,-0.008475648958456131,-2.73270381508574e-06,none,False,False
35,0.6800000000000003,0.08441452781263961,0.0009137575492145084,0.24858416458402455,0.08340326691519129,0.0012083372358022097,0.24858416458402482,-0.001011260897448324,0.0002945796865877013,2.7755575615628914e-16,0.027393328013261428,-0.009088411983948542,-3.54041483498466e-06,none,False,False
36,0.7000000000000003,0.08630310589982454,0.0002836906374356178,0.24858416458402455,0.08524148938719128,0.0005955964118022107,0.24858416458402482,-0.0010616165126332566,0.0003119057743665929,2.7755575615628914e-16,0.02928189902553093,-0.00971843856237763,-4.247754341271171e-06,none,False,False
37,0.7200000000000003,0.08824026280628247,-0.00036271595046058307,0.2485841645840249,0.08712884105919129,-3.352081219779035e-05,0.24858416458402482,-0.001111421747091182,0.0003291951382627927,-8.326672684688674e-17,0.031219049904487643,-0.01036481078798895,-4.8503772064215055e-06,none,False,False
38,0.7400000000000003,0.09022313598220719,-0.0010245022683557353,0.24858416458402482,0.0890626312911913,-0.0006781175561977916,0.24858416458402482,-0.00116050469101589,0.00034638471215794366,0.0,0.033201918115749435,-0.0110265688026624,-5.346740213490164e-06,none,False,False
39,0.7600000000000003,0.09224874752460682,-0.001700669672428155,0.24858416458402466,0.0910400484831913,-0.0013372566201977926,0.24858416458402482,-0.0012086990414155174,0.0003634130522303623,1.6653345369377348e-16,0.035227525748688086,-0.011702713919092063,-5.7376059788852394e-06,none,False,False
40,0.7800000000000004,0.09431401320330908,-0.0023901838829589062,0.2485841645840249,0.0930581687151913,-0.002009963364197795,0.24858416458402482,-0.0012558444881177744,0.000380220518761111,-8.326672684688674e-17,0.037292788547908795,-0.01239221171380928,-6.02549551548634e-06,none,False,False
41,0.8000000000000004,0.09641575141790334,-0.0030919780174882457,0.2485841645840248,0.0951139643871913,-0.0026952285881977935,0.24858416458402482,-0.0013017870307120427,0.0003967494292904522,2.7755575615628914e-17,0.039394524875826946,-0.013093995092455674,-6.214124971940565e-06,none,False,False
42,0.8200000000000004,0.09855069209569389,-0.003804955599166021,0.24858416458402482,0.09720431285919132,-0.003392011412197797,0.24858416458402482,-0.0013463792365025762,0.00041294418696822405,0.0,0.04152946461608637,-0.013806967329292352,-6.3078592087268555e-06,none,False,False
43,0.8400000000000004,0.10071548553960807,-0.004527993543608246,0.2485841645840246,0.0993260050911913,-0.004099242156197797,0.24858416458402482,-0.0013894804484167744,0.000428751387410449,2.220446049250313e-16,0.04369425802648051,-0.014530005082637867,-6.311210536087867e-06,none,False,False
44,0.8600000000000004,0.1029067112339304,-0.0052599451270809155,0.24858416458402463,0.1014757542831913,-0.004815825220197795,0.24858416458402482,-0.0014309569507390957,0.00044411990688312045,1.942890293094024e-16,0.04588548454901959,-0.015261961387752885,-6.228405540128195e-06,none,False,False
45,0.8800000000000004,0.10512088661473876,-0.005999642938422676,0.24858416458402469,0.10365020451519132,-0.0055406419641978,0.24858416458402482,-0.0014706820995474407,0.00045900097422487546,1.3877787807814457e-16,0.0480996615838488,-0.01600166862861874,-6.063036872821127e-06,none,False,False
46,0.9000000000000005,0.10735447581099614,-0.0067459018167695,0.2485841645840246,0.1058459393871913,-0.006272553588197798,0.24858416458402482,-0.0015085364238048293,0.00047334822857170167,2.220446049250313e-16,0.05033325323286751,-0.016747941490069022,-5.81781058005275e-06,none,False,False
47,0.9200000000000005,0.10960389836142655,-0.00749752177686001,0.24858416458402469,0.10805949065919132,-0.007010404012197801,0.24858416458402482,-0.001544407702235226,0.000487117764662209,1.3877787807814457e-16,0.052582679018132905,-0.017499579891804378,-5.494393357525804e-06,none,False,False
48,0.9400000000000005,0.11186553791156012,-0.00825329092347944,0.24858416458402463,0.11028734689119132,-0.007753022756197806,0.24858416458402482,-0.0015781910203687965,0.0005002681672816346,1.942890293094024e-16,0.05484432257944624,-0.018255371905926573,-5.093358376529977e-06,none,False,False
49,0.9600000000000005,0.11413575089467459,-0.00901198835643322,0.2485841645840248,0.11252596208319132,-0.008499227820197802,0.24858416458402482,-0.0016097888114832704,0.0005127605362354182,2.7755575615628914e-17,0.0571145403549154,-0.019014096659745475,-4.614223267804575e-06,none,False,False
50,0.9800000000000005,0.11641087519979013,-0.009772387067306904,0.2485841645840245,0.11477176431519132,-0.009247828564197797,0.24858416458402482,-0.00163911088459881,0.0005245585031091061,3.3306690738754696e-16,0.0593896702477535,-0.019774527225721365,-4.055569681368011e-06,none,False,False
51,1.0000000000000004,0.11868723882936932,-0.010533256829174067,0.24858416458402466,0.11702116438719133,-0.009997628588197803,0.24858416458402482,-0.0016660744421779922,0.0005356282409762648,1.6653345369377348e-16,0.06166604028210499,-0.020535433500488302,-3.4152306721414497e-06,none,False,False
52,1.0200000000000005,0.12096116854894556,-0.011293367080339393,0.24858416458402466,0.11927056445919132,-0.010747428612197801,0.24858416458402482,-0.001690604089754244,0.0005459384681415925,1.6653345369377348e-16,0.0639399772502798,-0.021295585074949244,-2.6905300463140454e-06,none,False,False
53,1.0400000000000005,0.1232289985305284,-0.012051489803140204,0.24858416458402455,0.12151636669119131,-0.0114960293561978,0.24858416458402482,-0.001712631839337092,0.0005554604469424039,2.7755575615628914e-16,0.06620781535341558,-0.022053754097432664,-1.878556729798173e-06,none,False,False
54,1.0600000000000005,0.1254870789913225,-0.012806402398774017,0.24858416458402463,0.12375498188319128,-0.01224223442019779,0.24858416458402482,-0.0017320971081312142,0.0005641679785762278,1.942890293094024e-16,0.06846590483727166,-0.02280871813184939,-9.764571223398571e-07,none,False,False
55,1.0800000000000005,0.12773178482902048,-0.01355689055906146,0.24858416458402469,0.12598283811519134,-0.012984853164197804,0.24858416458402482,-0.001748946713829136,0.0005720373948636566,1.3877787807814457e-16,0.07071062062458082,-0.023559263012687664,1.8270830256350045e-08,none,False,False
56,1.1000000000000005,0.12995952425470303,-0.014301751135995602,0.24858416458402496,0.1281963893871913,-0.013722703588197794,0.24858416458402482,-0.0017631348675117287,0.000579047547797808,-1.3877787807814457e-16,0.0729383709451392,-0.024304185698538292,1.1074966187226286e-06,none,False,False
57,1.1200000000000006,0.13216674742418694,-0.01503979500985786,0.24858416458402485,0.1303921242591913,-0.0144546152121978,0.24858416458402482,-0.0017746231649956312,0.0005851797976600594,-2.7755575615628914e-17,0.07514560596460045,-0.025042297125656268,2.292201921767729e-06,none,False,False
58,1.1400000000000006,0.13434995506849223,-0.01576984995660689,0.2485841645840246,0.13256657449119133,-0.015179431956197803,0.24858416458402482,-0.0017833805773009026,0.0005904180004090865,2.220446049250313e-16,0.07732882641274992,-0.025772425062849203,3.5722613876207027e-06,none,False,False
59,1.1600000000000006,0.13650570712396198,-0.01649076351516103,0.24858416458402469,0.1347163236831913,-0.0158960150201978,0.24858416458402482,-0.0017893834407706755,0.0005947484949632292,1.3877787807814457e-16,0.0794845922118682,-0.02649341696874637,4.946267029614101e-06,none,False,False
60,1.1800000000000006,0.13863063136245263,-0.01720140585510392,0.248584164584025,0.1368380159151913,-0.01660324576419779,0.24858416458402482,-0.0017926154472613365,0.0005981600909061302,-1.6653345369377348e-16,0.08160953110564817,-0.027204142852255392,6.4114010775205065e-06,none,False,False
61,1.2000000000000006,0.14072143202190734,-0.017900672645252594,0.24858416458402477,0.1389283643871913,-0.017300028588197805,0.24858416458402482,-0.001793067634716039,0.0006006440570547888,5.551115123125783e-17,0.0837003472890031,-0.027903498136766625,7.963359461829602e-06,none,False,False
62,1.2200000000000006,0.14277489843754657,-0.01858748792342436,0.24858416458402505,0.14098416005919132,-0.0179852938121978,0.24858416458402482,-0.00179073837835525,0.0006021941112265596,-2.220446049250313e-16,0.08575383003899407,-0.028590406528428057,9.59632564226735e-06,none,False,False
63,1.2400000000000007,0.14478791367383512,-0.01926080696764739,0.24858416458402455,0.1430022802911913,-0.018658000556197797,0.24858416458402482,-0.0017856333826438142,0.000602806411449594,2.7755575615628914e-16,0.08776686234701354,-0.029263822888593707,1.130299232015213e-05,none,False,False
64,1.2600000000000007,0.1467574631573283,-0.01991961916896428,0.24858416458402488,0.14497969748319134,-0.019317139620197807,0.24858416458402482,-0.0017777656741369552,0.0006024795487664728,-5.551115123125783e-17,0.08973642955228378,-0.029922736110353503,1.3074626765448744e-05,none,False,False
65,1.2800000000000007,0.14868064331044967,-0.020562950905898193,0.24858416458402455,0.1469134877151913,-0.019961736364197798,0.24858416458402482,-0.0017671555952583629,0.0006012145417003956,2.7755575615628914e-16,0.09165962797666666,-0.03056617199888689,1.4901174085919957e-05,none,False,False
66,1.3000000000000007,0.15055467018621294,-0.02118986842056659,0.24858416458402458,0.1488008393871913,-0.02059085358819779,0.24858416458402482,-0.0017538307990216384,0.0005990148323688008,2.498001805406602e-16,0.09353367356073077,-0.03119319615524987,1.677139178476436e-05,none,False,False
67,1.3200000000000007,0.15237688810386932,-0.02179948069636724,0.24858416458402463,0.15063906185919132,-0.021203594412197803,0.24858416458402482,-0.001737826244677998,0.0005958862841694383,1.942890293094024e-16,0.09535591050098444,-0.03180291686310647,1.8673008388811715e-05,none,False,False
68,1.3400000000000007,0.1541447782854346,-0.02239094233710488,0.24858416458402469,0.15242559409119136,-0.02179910515619781,0.24858416458402482,-0.001719184194243245,0.0005918371809070684,1.3877787807814457e-16,0.0971238198881554,-0.03239448797785144,2.0592898756900034e-05,none,False,False
69,1.3600000000000008,0.15585596749303016,-0.022963456447383963,0.2485841645840249,0.1541580132831913,-0.02237657822019779,0.24858416458402482,-0.00169795420983887,0.0005868782271861717,-8.326672684688674e-17,0.09883502834638079,-0.032967111817539384,2.251726885697594e-05,none,False,False
70,1.3800000000000008,0.15750823666696362,-0.023516277514064668,0.24858416458402488,0.1558340435151913,-0.0229352549641978,0.24858416458402482,-0.0016741931517723074,0.0005810225498668678,-5.551115123125783e-17,0.10048731667316142,-0.03352004205503327,2.443184327867408e-05,none,False,False
71,1.4000000000000008,0.15909952956445433,-0.024048714288562513,0.24858416458402463,0.15745156438719132,-0.0234744285881978,0.24858416458402482,-0.001647965177263011,0.0005742857003647114,1.942890293094024e-16,0.10207862847993165,-0.03405258661080918,2.6322049466069868e-05,none,False,False
72,1.4200000000000008,0.160627961398916,-0.02456013266976649,0.24858416458402488,0.15900861965919127,-0.023993447012197786,0.24858416458402482,-0.0016193417397247223,0.0005666856575687051,-5.551115123125783e-17,0.10360707883310012,-0.03456411054589976,2.8173193549748914e-05,none,False,False
73,1.4400000000000008,0.16209182747969594,-0.02504995858735211,0.2485841645840246,0.16050342589119138,-0.024491715756197824,0.24858416458402482,-0.0015884015885045677,0.0005582428311542847,2.220446049250313e-16,0.10507096289542323,-0.03505403895452053,2.9970623664738562e-05,none,False,False
74,1.4600000000000009,0.16348961185217642,-0.025517680885283618,0.24858416458402477,0.1619343810831914,-0.024968700820197823,0.24858416458402482,-0.001555230768985033,0.0005489800650857954,5.551115123125783e-17,0.10646876456758524,-0.035521859855997234,3.169987770028031e-05,none,False,False
75,1.4800000000000009,0.16481999593814461,-0.025962854205318776,0.24858416458402477,0.1633000733151912,-0.02542393156419776,0.24858416458402482,-0.001519922622953418,0.0005389226411210146,5.551115123125783e-17,0.10779916512987117,-0.0359671270856926,3.334681348327157e-05,none,False,False
76,1.5000000000000009,0.16608186717634138,-0.02638510187035123,0.24858416458402463,0.16459928938719137,-0.025857003588197813,0.24858416458402482,-0.001482577789150008,0.0005280982821534164,1.942890293094024e-16,0.10906105188383253,-0.03638946318471408,3.4897720400839556e-05,none,False,False
77,1.520000000000001,0.16727432766310313,-0.026784118767460542,0.2485841645840245,0.16583102345919135,-0.02626758161219781,0.24858416458402482,-0.0014433042039117827,0.0005165371552627307,3.3306690738754696e-16,0.1102535267938608,-0.036788562288264944,3.633941237821313e-05,none,False,False
78,1.540000000000001,0.16839670279301872,-0.027159674230565718,0.2485841645840247,0.1669944856911913,-0.026655402356197795,0.24858416458402482,-0.0014022171018274188,0.0005042718743679224,1.1102230246251565e-16,0.11137591512859668,-0.037164193012576854,3.7659302914560995e-05,none,False,False
79,1.560000000000001,0.1694485498995318,-0.027511614922614294,0.2485841645840245,0.1680891108831913,-0.027020277420197795,0.24858416458402482,-0.0013594390163404746,0.0004913375024164987,3.3306690738754696e-16,0.11242777410211564,-0.03751620134043014,3.884546351935193e-05,none,False,False
80,1.580000000000001,0.1704296668954123,-0.027839867717263076,0.24858416458402477,0.1691145671151914,-0.02736209616419783,0.24858416458402482,-0.001315099780220902,0.00047777155306524474,5.551115123125783e-17,0.1134089015148411,-0.03784451350532496,3.988666737184382e-05,none,False,False
81,1.600000000000001,0.17134010091304927,-0.028144442580042346,0.2485841645840249,0.17007076438719132,-0.0276808285881978,0.24858416458402482,-0.0012693365258579503,0.0004636139918445456,-8.326672684688674e-17,0.11431934439414512,-0.0381491388744128,4.0772420341653386e-05,none,False,False
82,1.620000000000001,0.1721801569444954,-0.02842543544901164,0.2485841645840246,0.17095786325919124,-0.027976528212197774,0.24858416458402482,-0.00122229368530416,0.0004489072368138655,2.220446049250313e-16,0.11515940763460322,-0.03843017283033107,4.149298166172848e-05,none,False,False
83,1.640000000000001,0.17295040648122023,-0.028683031114941145,0.24858416458402485,0.17177628349119123,-0.028249334956197775,0.24858416458402482,-0.0011741229900290029,0.0004336961587433699,-2.7755575615628914e-17,0.11592966263787391,-0.03868779965210482,4.203937654574972e-05,none,False,False
84,1.660000000000001,0.17365169615351875,-0.02891750610107139,0.24858416458402469,0.1725267126831913,-0.028499478020197803,0.24858416458402482,-0.0011249834703274397,0.00041802808087358645,1.3877787807814457e-16,0.11663095595217567,-0.03892229539528807,4.240340290466203e-05,none,False,False
85,1.680000000000001,0.17428515636952982,-0.02912923154250957,0.24858416458402469,0.17321011491519134,-0.028727278764197804,0.24858416458402482,-0.0010750414543384823,0.0004019527783117663,1.3877787807814457e-16,0.11726441791133373,-0.03913403077151576,4.257763406072205e-05,none,False,False
86,1.700000000000001,0.1748522099538203,-0.029318676065337577,0.248584164584025,0.17382773938719126,-0.028933153588197785,0.24858416458402482,-0.0010244705666290488,0.0003855224771397922,-1.6653345369377348e-16,0.117831471273367,-0.03932347402762476,4.2555419003758646e-05,none,False,False
87,1.720000000000001,0.17535458078548813,-0.02948640866550055,0.24858416458402463,0.17438112905919118,-0.029117616812197752,0.24858416458402482,-0.0009734517262969533,0.00036879185330279673,1.942890293094024e-16,0.11833383985858192,-0.039491193824481956,4.2330881307042606e-05,none,False,False
88,1.740000000000001,0.1757943024357415,-0.029633101587555843,0.2485841645840249,0.1748721292911914,-0.02928128355619783,0.24858416458402482,-0.0009221731445501202,0.0003518180313580137,-8.326672684688674e-17,0.11877355718713406,-0.03963786211563116,4.189891734329765e-05,none,False,False
89,1.7600000000000011,0.17617372680490737,-0.02975953320335319,0.24858416458402482,0.17530289648319125,-0.02942487262019778,0.24858416458402482,-0.0008708303217161151,0.0003346605831554099,0.0,0.11915297511601315,-0.039764257025838065,4.1255193939251984e-05,none,False,False
90,1.7800000000000011,0.17649553275881824,-0.02986659089070779,0.2485841645840247,0.17567590671519126,-0.029549209364197783,0.24858416458402482,-0.0008196260436269809,0.00031738152651000773,1.1102230246251565e-16,0.1194747724753987,-0.0398712657295787,4.039614510265328e-05,none,False,False
91,1.8000000000000012,0.17676273476453014,-0.029955273912131847,0.2485841645840247,0.17599396438719134,-0.02965522858819781,0.24858416458402482,-0.000768770377338801,0.0003000453239340381,1.1102230246251565e-16,0.11974196370432676,-0.039959887329480887,3.931896696967321e-05,none,False,False
92,1.8200000000000012,0.17697869152531354,-0.03002669629366641,0.2485841645840247,0.17626021085919125,-0.02974397741219778,0.24858416458402482,-0.0007184806661222898,0.0002827188814686285,1.1102230246251565e-16,0.11995790748559997,-0.04003123573469364,3.802160967243329e-05,none,False,False
93,1.8400000000000012,0.17714711461485994,-0.030082089703857312,0.24858416458402469,0.1764781330911913,-0.0298166181561978,0.24858416458402482,-0.0006689815236686214,0.00026547154765951125,1.3877787807814457e-16,0.12012631537986487,-0.04008654253912647,3.650276443188644e-05,none,False,False
94,1.8600000000000012,0.17727207711063941,-0.030122806332901025,0.24858416458402463,0.1766515722831913,-0.029874431220197797,0.24858416458402482,-0.000620504827448104,0.0002483751127032273,1.942890293094024e-16,0.12025126045877305,-0.04012715989947221,3.476184385385862e-05,none,False,False
95,1.8800000000000012,0.17735802222634323,-0.03015032177198061,0.24858416458402469,0.17678473251519117,-0.02991881796419775,0.24858416458402482,-0.0005732897111520585,0.00023150380778285892,1.3877787807814457e-16,0.12033718593713415,-0.04015456341290193,3.2798953156012925e-05,none,False,False
96,1.9000000000000012,0.1774097719433318,-0.030166237892800013,0.248584164584025,0.17688218938719139,-0.029951303588197822,0.24858416458402482,-0.0005275825561404102,0.00021493430460219065,-1.6653345369377348e-16,0.12038891380396183,-0.04017035499430252,3.061484988785616e-05,none,False,False
97,1.9200000000000013,0.1774325356410113,-0.03017228572731846,0.2485841645840249,0.1769488986591914,-0.029973540012197826,0.24858416458402482,-0.00048363698181991266,0.00019874571512063302,-8.326672684688674e-17,0.12041165345230623,-0.040176265752915066,2.8210889629078608e-05,none,False,False
98,1.9400000000000013,0.1774319187260482,-0.03017032834768034,0.24858416458402469,0.17699020489119124,-0.029987308756197775,0.24858416458402482,-0.0004417138348569438,0.00018301959148256386,1.3877787807814457e-16,0.12041101030775911,-0.04017415886822661,2.558895516477316e-05,none,False,False
99,1.9600000000000013,0.17741393126032362,-0.03016236374633343,0.2485841645840246,0.17701185008319137,-0.02999452382019782,0.24858416458402482,-0.0004020811771322519,0.00016783992613560866,2.220446049250313e-16,0.12039299445551035,-0.04016603246496967,2.275136673837328e-05,none,False,False
100,1.9800000000000013,0.1773849965875226,-0.030150527716320225,0.24858416458402477,0.1770199823151914,-0.029997234564197825,0.24858416458402482,-0.00036501427233121,0.00015329315212240027,5.551115123125783e-17,0.12036402926582715,-0.0401540224870927,1.9700771170968623e-05,none,False,False
101,2.0000000000000013,0.17735195995823866,-0.03013709673173673,0.24858416458402474,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-0.00033079557104739865,0.00013946814353894832,8.326672684688674e-17,0.12033096001781808,-0.04014040557058026,1.64400079033861e-05,none,False,False
102,2.0200000000000014,0.17731864245124054,-0.03012340378386362,0.2485841645840246,0.17702116438719126,-0.02999762858819778,0.24858416458402482,-0.00029747806404928356,0.00012577519566583928,2.220446049250313e-16,0.12029760760094782,-0.04012651362692938,1.2950140710376769e-05,none,False,False
